Elise Nilsen Bakke,Mariesvei 2,7652
Eirik William Bjerke,Oles Vei 03,2110
Karoline Jenny Pettersen,Oppgang B Thoresengata 65,6533
Frida Bakke Gundersen,Akselsgate 40,0281
Sandra Pettersen V,Oppgang B Bergegata 6,2603
Erik Erik Olsen,Leil. 859 Høyrøa 50,3142
Oda Celine Torgersen,Oppgang A Amalies Gate 0,8047
Martin Fredrik Henriksen,Oppgang B Moesgate 7,0751
Prof. Eline Moe,Oppgang A Jakobs Gate 72,4950
Thea Sandra Skuterud,Oppgang A Evensvei 3,7274
Natalie Amalie Henriksen,Leil. 092 Vestre Torgfaret 41,7005
Selma Haukelidsæter Berg,Fiolskrenten 47,0302
Kaja Martinsen Berntsen,Oppgang B Furulia 54,6392
Anders Kristiansen I,Oppgang B Filipgata 05,4745
Malin Sørensen III,Oppgang A Ingridveien 2,9424
Emma Emilie Aalerud,Kristiansvei 5,4270
Oliver Johannes Nguyen,Oppgang A Heggestykket 34,4313
Elise Karlsen Holm,Granittløkka 3,6521
Dr. Håkon Stensrud,Berglunden 72,7397
Benjamin Sondre Jensen,Bekkeflata 50,3628
Mathias Anders Arnesen,Oppgang B Øvre Torghaugen 15,9326
Kristine Marie Holm,Østlis Vei 9,7044
Jenny Torgersen Ødegård,Bekkegropa 9,8536
Kasper Martinsen Borge,Andersens Vei 46,3627
Prof. Jenny Fredriksen,Oppgang A Emmagata 46,3196
Sondre Sæther,Oppgang B Vasshøgda 8,7341
Andrea Bjerke Sr.,Leil. 930 Aaleruds Vei 8,3160
Magnus Kristoffersen,Hestemyrekra 3,2132
Kristian Torgersen IV,Leil. 807 Nordskaugsvei 5,4391
Kristoffer Mats Olstad,Soleggen 0,0680
Mats Rasmussen IV,Bergegata 09,3209
Silje Kvarme,Vestre Bruskogen 09,5224
Ida Ruud,Søndre Bekkekroken 6,2802
Emilie Larsen,Oppgang B Synnes Vei 76,8803
Jakob Håkon Huseby,Vasssvingen 05,4047
Lucas Smogeli I,Oppgang B Bergkollen 09,0861
Herman Eirik Ryan,Søndre Hestemyrringen 2,3948
Prof. Leah Kristensen,Haugens Gate 91,4794
Silje Finstad,Oppgang B Fossebakken 3,9501
Kristoffer Lars Sørensen,Anderss Gate 1,2844
Martin Magnus Andersen,Rognekollen 6,5887
Noah Haugen III,Søndre Høylunden 33,4336
Prof. Lars Krogh,Nataliegata 69,0574
Dr. Malin Torp,Oppgang A Øvre Brukroken 89,1523
Oliver Nguyen III,Granspranget 7,6875
Natalie Sofie Bjørnstad,Leil. 709 Noahs Gate 2,0115
Maren Eide IV,Oppgang A Hestemyrtjernet 8,9132
Sunniva Malin Eriksen,Leil. 789 Anderssgate 8,2850
Kristian Martin Carlsen,Gamle Korssvingen 5,4164
Prof. Marius Gundersen,Oppgang A Litjhagen 7,1801
Andrea Edvardsen Nguyen,Solgjerdet 25,0274
Emilie Torgersen,Oppgang A Vestre Brustien 5,3514
Prof. Alexander Carlsen,Nedre Tinggrenda 1,1065
Selma Huseby V,Solskrenten 2,8274
Håkon Danielsen Jacobsen,Geiterygghøgda 96,5809
Magnus Kristoffersen,Klevensgate 6,3181
Hedda Bjerke,Gamle Fiolspranget 0,2066
Dr. Even Christiansen,Brulunden 5,3120
Jørgen Mathisen Finstad,Oppgang B Korsalléen 2,1598
Emilie Anna Gundersen,Eliseveien 53,4098
Dr. Kristian Carlsen,Sollisvei 30,2641
Sindre Olstad Evensen,Korsmyra 38,3962
Nikolai Sæther Jr.,Oppgang A Skuterudveien 70,7450
Sofie Sørensen Sr.,Oppgang B Nguyensvei 8,7213
Dr. Marie Amundsen,Oppgang A Klokkerløkka 51,9411
Amalie Jacobsen,Damtoppen 3,0211
Vilde Synne Evensen,Oppgang A Nedre Lillemarka 3,4102
Synne Nielsen Jr.,Malmgata 9,6361
Frida Julie Bjerke,Øvre Prestehagen 8,1642
Aurora Svendsen II,Leil. 768 Bergstien 88,4028
Maria Huseby,Oppgang B Elisesvei 6,9103
Kristian Amundsen,Leil. 775 Moes Gate 69,5514
Aurora Victoria Nguyen,Liegata 51,3720
Malin Tangen IV,Oppgang B Emilveien 12,3019
Marie Bakken,Oppgang A Kristoffergata 31,6702
Marie Berge,Tingjordet 72,4357
Jenny Sunniva Haukelidsæter,Oppgang B Tangens Vei 62,9483
Herman Håkon Skoglund,Nordbygata 66,4621
Mia Johansen Skoglund,Furuløkka 9,1061
Anna Gran,Sarasgate 2,3089
Karoline Mathisen Solheim,Leil. 716 Søndre Brufaret 08,1273
Prof. Benjamin Skoglund,Eikebakken 46,4839
Malin Løken Vegge,Oppgang A Bjørnstads Gate 3,1742
Mathilde Marie Carlsen,Østre Granitttoppen 50,1612
Thomas Hansen,Leil. 709 Bekkeringen 5,0624
Tuva Amundsen Nygård,Oppgang B Malmplassen 09,4892
Nikolai Hagen Jr.,Oppgang B Øvre Vassstubben 50,8047
Mats Jørgensen Thoresen,Rognetjernet 1,6435
Tobias Sindre Johansen,Oppgang A Johannessensvei 79,8202
Lucas Adrian Martinsen,Øvre Bekkehavna 15,6456
Prof. Selma Aas,Oppgang B Gloslisgate 1,1928
Jørgen Johnsen,Oppgang A Soldugglunden 89,8315
Filip Nordskaug II,Gamle Furuvika 4,3848
Prof. Benjamin Berg,Oppgang A Solbergs Gate 5,3027
Leah Mathisen,Høyfaret 21,8630
Malin Holm Krogh,Eiriks Vei 38,3087
Sara Evensen Andersen,Oppgang A Øvre Eikestubben 4,8470
Helene Mia Fredriksen,Sondres Gate 72,6982
Synne Haukelidsæter Sr.,Oppgang B Fiolbråten 85,8701
Prof. Marie Wold,Halvorsens Vei 37,9325
Jenny Nordby Sr.,Henriksens Gate 66,6507
Noah Elias Berg,Nguyengata 63,5965
Thomas Eide,Elvetunet 5,0988
Sander Halvorsen III,Hansengata 66,6906
Ole Nordskaug,Gamle Geiteryggeggen 51,6166
Prof. Håkon Jakobsen,Oppgang B Damkollen 9,1931
Oliver Lunde,Oppgang A Noahsgate 5,1290
Victoria Maja Haugen,Kaspergata 3,5041
Linnea Maria Huseby,Oppgang A Gamle Klokkergrenda 3,4635
Dr. Sandra Johansen,Oppgang A Helenesgate 85,8085
Dr. Thea Haukelidsæter,Oppgang A Blåveiseggen 12,5265
Dr. Jenny Dahl,Fjeldsvei 75,9615
Linnea Løken Torp,Oppgang A Mathiasgata 0,3812
Mikkel Herman Aasen,Oppgang A Fiolflata 1,6929
Daniel Haugen Røed,Linneasvei 26,0202
Eline Henriksen Eriksen,Glosliveien 30,7206
Dr. Sandra Lie,Leil. 891 Solringen 1,2966
Nikolai Thomas Christiansen,Bjørnstadsvei 8,1414
Prof. Markus Moen,Nataliegata 4,9411
Kaja Anna Solli,Oppgang B Eirikgata 67,3903
Marte Synne Edvardsen,Torgløkka 15,6134
Marte Berg Mathisen,Leil. 203 Øvre Malmhavna 37,4049
Sofie Mia Rasmussen,Noragata 5,6870
Henrik Isak Pettersen,Leil. 913 Johansenveien 00,2484
Dr. Mina Røed,Oppgang B Vestre Rogneflata 7,8314
Maja Sandra Strand,Oppgang A Granittflata 66,1001
Mathias Karlsen,Øvre Hestemyrvika 5,5504
Mikkel Martinsen,Oppgang A Kuvika 0,8029
Even William Ruud,Jennyveien 4,6976
Emilie Christiansen V,Sandersgate 0,3490
William Pettersen Sr.,Leil. 697 Bekkegjerdet 69,0139
Mats Jørgen Karlsen,Marens Vei 8,1389
Jonas Strand Smedsrud,Oppgang B Majas Vei 2,1629
Prof. Nikolai Johannessen,Leil. 620 Joakimgata 4,3855
Kristoffer Eriksen Krogh,Oppgang B Furumyra 9,1434
Sindre Noah Danielsen,Holms Gate 59,7332
Isak Erik Bakke,Øvre Fiolskogen 68,4626
Nora Larsen Wold,Geiterygggropa 8,1570
Mathilde Mathisen III,Danielsenveien 9,1487
Sofie Kleven II,Østligata 3,0861
Anna Mina Rasmussen,Nedre Rognehavna 0,4699
Mats Henrik Jørgensen,Solheimsgate 29,3906
Tuva Karoline Stensrud,Leil. 644 Berges Vei 08,7488
Synne Hopland Sr.,Berntsenveien 9,7871
Hanna Julie Røed,Jensens Vei 3,1005
Sindre Danielsen Lunde,Oppgang A Malmskogen 56,5931
Prof. Mathias Fossum,Saragata 0,8865
Isak Berge Moe,Leil. 491 Strandgata 20,4951
Martin Erik Nielsen,Granittmoen 8,3247
Leah Nielsen Stensrud,Nedre Fiolroa 5,1740
Maja Evensen III,Oppgang A Sandrasvei 82,5423
Jakob Gundersen,Oppgang A Mathisensvei 85,3849
Kristoffer Eide,Oppgang B Johansens Gate 30,3016
Maria Sofie Skoglund,Leil. 126 Elveskrenten 9,9935
Sondre Bjerke Krogh,Woldsgate 53,3048
Sondre Noah Strand,Bruhagen 49,3188
Adrian Mikkel Nielsen,Gamle Furuholtet 9,4825
Alexander Nordskaug Smedsrud,Oppgang A Madeleineveien 53,0353
Emma Madeleine Holm,Oppgang A Rognegjerdet 86,9926
Elias Smedsrud IV,Oppgang A Løkens Vei 4,9820
Kristoffer Aasen II,Oppgang B Nordbygata 56,5865
Kaja Victoria Danielsen,Kristines Gate 5,0852
Dr. Kristine Skuterud,Kajasgate 6,9151
Simen Bakke,Moensvei 97,4682
Oliver Kasper Olstad,Evens Vei 1,1828
Prof. Celine Rasmussen,Leil. 391 Majaveien 70,3918
Silje Østli Johansen,Oppgang A Vestre Solduggsvingen 1,3921
Markus Noah Skuterud,Leil. 320 Nedre Klokkerlyngen 51,8188
Jonathan Lie,Torgåsen 1,1373
Theodor Jakob Stensrud,Oppgang B Presteholtet 20,5380
Oliver Joakim Nordby,Oppgang A Gamle Eikeskogen 91,5863
Kristian Solli Solberg,Liesgate 69,3171
Tuva Nilsen,Nedre Korslunden 68,2461
Kristine Krogh IV,Leil. 354 Søndre Høyløkka 1,1312
Aurora Olsen Larsen,Leil. 928 Idagata 6,0589
Eirik Henrik Dahl,Leil. 969 Vestre Bekkevika 14,9768
Andrea Helene Jakobsen,Leil. 832 Andresens Gate 19,0852
Mari Eline Rasmussen,Malmrøa 0,6170
Malin Kaja Edvardsen,Oppgang B Theodorgata 3,8523
Mina Myhrer,Hermanveien 4,6919
Aksel Alexander Glosli,Søndre Litjskrenten 3,1512
Benjamin Pedersen,Ødegårdsvei 8,6502
Lucas Pedersen,Østre Korsberget 92,4045
Prof. Eline Løken,Gamle Solkollen 2,3281
Marius Johnsen Solli,Skuterudveien 6,6918
Aurora Tuva Sørensen,Ryanveien 7,6410
Mathilde Maren Henriksen,Oppgang B Søndre Bekkeflata 18,1371
Mia Sofie Andreassen,Leil. 430 Eriksvei 0,1762
Sunniva Huseby,Oppgang A Smedsrudgata 36,4326
Madeleine Berge V,Sindreveien 55,9503
Synne Evensen,Oppgang B Nedre Vasshavna 31,4016
Even Mikkel Solli,Høystien 2,3517
Emil Marius Sørensen,Oppgang A Gamle Kirketoppen 51,4885
Hedda Wold,Haukelidsæters Gate 66,5545
Jørgen Jensen Bakke,Oppgang B Skoglundsgate 17,8195
Thomas Filip Amundsen,Oppgang B Magnusgata 80,5915
Aksel Lie,Oppgang A Solligata 38,3408
Celine Thoresen V,Vasshøgda 85,4554
Selma Leah Aasen,Leil. 653 Fiolløkka 1,3227
Oliver Amundsen V,Fossegropa 4,4319
Kaja Fjeld III,Oppgang A Kristiansenveien 39,2631
Linnea Mathilde Johansen,Bjørkelunden 34,4250
Simen Lucas Røed,Leil. 701 Grans Gate 56,5333
Dr. Noah Torgersen,Leil. 738 Halvorsengata 8,1509
Amalie Amalie Svendsen,Håkonveien 8,4017
Oliver Sindre Danielsen,Solåsen 7,5462
Dr. Jakob Glosli,Oppgang B Sunnivasgate 23,7041
Henrik Henriksen,Leil. 465 Øvre Konvallkollen 2,3606
Hedda Wold Pedersen,Torgersenveien 5,1069
Thea Christiansen I,Bjerkes Vei 20,2625
Karoline Aasen Evensen,Leil. 588 Gamle Korsfaret 9,1331
Alexander Jakobsen I,Leil. 336 Siljes Vei 54,5811
Andrea Thoresen Solli,Fiolroa 08,8685
Filip Henrik Smedsrud,Oppgang A Mathiasgata 7,2485
Elise Thea Pettersen,Lieveien 8,7892
Andrea Martinsen III,Danielsensvei 26,7244
Lars Fossum Ryan,Leil. 895 Brutoppen 68,5776
Mia Hagen,Gamle Fossejordet 0,7805
Dr. Erik Strand,Oppgang A Ingridsvei 78,9050
Prof. Ole Moe,Oppgang A Amalies Vei 7,3267
Sebastian Kristiansen II,Oppgang A Sjøgjerdet 2,1739
Natalie Aasen,Oppgang A Johnsenveien 1,2821
Dr. Emil Nordby,Blåveisrøa 99,5301
Mina Moe IV,Hannas Vei 5,8093
Sofie Ruud,Nilsengata 45,3357
Hanna Stensrud,Oppgang A Øvre Elveekra 4,0284
Sandra Edvardsen Vedvik,Oppgang B Nielsensgate 5,0672
Tuva Kristiansen,Søndre Klokkertjernet 02,4766
Prof. Tuva Jensen,Elvegrenda 43,8273
Erik Lie II,Oppgang B Henriksgate 7,3258
Ida Rasmussen II,Øvre Geiterygggata 35,1342
Mathilde Jacobsen II,Nedre Fiolspranget 3,3229
Emma Glosli Solberg,Oppgang A Vestre Klokkervika 4,5954
Kristian Lie,Oppgang B Fiolbakken 2,0364
Sindre Herman Torgersen,Leil. 869 Østre Eiketjernet 2,0856
Eirik Filip Smogeli,Søndre Eikemyra 40,0281
Tuva Karoline Solli,Oppgang B Nedre Malmtunet 6,6886
Sara Maja Pedersen,Johansensvei 73,2427
Erik Bjørnstad Olsen,Oppgang B Gamle Solplassen 1,9770
Camilla Andersen,Fosseløkka 95,7321
Mari Danielsen II,Oppgang B Vasslyngen 2,4608
Sandra Andrea Larsen,Oppgang B Nguyens Vei 63,3893
Theodor Marius Andresen,Oppgang A Bergsgate 64,3715
Mathias Gundersen,Oppgang B Sætherveien 38,7730
Dr. Amalie Andresen,Prestemyra 8,5574
Dr. Sebastian Edvardsen,Skuteruds Gate 42,2120
Erik Mikkel Moe,Oppgang B Østre Brugrenda 0,9742
Mathias Johnsen,Søndre Fosselia 98,4235
Emil Danielsen,Leil. 631 Litjfaret 69,3944
Hanna Julie Henriksen,Solberggata 7,7504
Markus Danielsen Glosli,Oppgang B Søndre Blåveisbråten 74,5035
Prof. Mari Holm,Aass Vei 19,4003
Jonathan Mathisen IV,Leil. 412 Evengata 5,1401
Andreas Noah Solberg,Olivers Vei 2,6689
Sara Sofie Sørlie,Leil. 573 Øvre Brumoen 95,4420
Alexander Eide Eriksen,Edvardsensvei 78,5911
Eirik Jakobsen III,Oppgang A Klevengata 35,0040
Tuva Hanna Rasmussen,Gamle Geiteryggkroken 1,7040
Isak Aasen,Granekra 4,2636
Benjamin Østli,Oppgang A Gamle Fiolspranget 8,4354
Håkon Adrian Evensen,Søndre Bruskrenten 98,3528
Jenny Johnsen Røed,Oppgang A Kaspersvei 21,4994
Mina Torp Skoglund,Aaleruds Gate 1,6632
Hanna Evensen V,Odasvei 50,3961
Kaja Kaja Gran,Oppgang A Lilleroa 27,7425
Jonathan Berg Tangen,Nedre Kuvika 9,1508
Andrea Eline Svendsen,Vestre Blåveisstubben 36,7800
Sindre Even Strand,Leil. 928 Miagata 6,5862
Aurora Emilie Smedsrud,Carlsensgate 9,4696
Camilla Maja Moe,Leil. 725 Høybråten 63,7761
Leah Aasen,Oppgang A Smogelis Vei 18,0581
Julie Karoline Glosli,Eriksensvei 94,1182
Prof. Julie Ruud,Maris Gate 1,9764
Julie Jacobsen,Nedre Kuskrenten 61,7288
Maren Jensen,Leil. 886 Sjøspranget 15,8658
Dr. Jenny Skoglund,Rogneplassen 96,7411
Adrian Fredrik Skuterud,Lucass Gate 7,5525
Dr. Leah Jacobsen,Andreaveien 68,6493
Karoline Thea Huseby,Pedersens Gate 71,1616
Filip Lars Smogeli,Prestegropa 5,3631
Mathias Jonathan Halvorsen,Oppgang A Malmskogen 7,6690
Benjamin Huseby Sr.,Oppgang B Kvarmeveien 63,6300
Dr. Silje Ruud,Oppgang B Kumarka 0,0595
Lars Evensen Nguyen,Leil. 694 Jørgensengata 66,6062
Martin Aasen Jr.,Eikemarka 90,2323
Benjamin Kristiansen Kleven,Danielgata 91,0622
Emil Skoglund Jr.,Olstadgata 70,8480
Sunniva Østby III,Oppgang B Kristines Gate 65,5775
Benjamin Aksel Olsen,Andreaveien 9,6643
Marius Amundsen I,Øvre Kirkeskrenten 1,3937
Mathilde Østby V,Sondres Gate 0,5164
Karoline Bakken,Bjerkes Vei 3,6829
Sindre Jonathan Eriksen,Øvre Vassspranget 76,0379
Prof. Tiril Andresen,Østre Rognestubben 56,2303
Silje Borge,Østre Klokkerhavna 42,5888
Sindre Skuterud Ryan,Joakimsvei 55,8732
Linnea Kvarme,Nedre Klokkerskrenten 3,4160
Theodor Joakim Arnesen,Søndre Rogneløkka 81,6867
Johannes Evensen II,Oppgang A Kristoffersvei 7,2893
Vilde Silje Rasmussen,Magnussgate 48,1518
Dr. Joakim Olstad,Oppgang B Øvre Solduggberget 3,9104
Kaja Mathisen III,Oppgang B Bruplassen 57,7101
Aurora Sunniva Røed,Leil. 220 Hannasvei 7,7672
Selma Pettersen Nygård,Oppgang B Østre Vassengen 85,7221
Prof. Celine Gundersen,Oppgang A Øvre Vassløkka 79,3119
Prof. Frida Svendsen,Oppgang B Minagata 52,3056
Mia Fredriksen,Gamle Granittvika 27,2344
Kristine Malin Aasen,Oppgang A Joakimsgate 55,3476
Kaja Malin Thoresen,Oppgang B Myhrers Vei 79,0560
Filip Henrik Smedsrud,Lucasgata 70,6024
William Oliver Fredriksen,Tuvagata 24,6697
Kristoffer Torp V,Oppgang B Presteberget 8,3625
Prof. Isak Smedsrud,Moegata 8,9731
Oda Smedsrud,Gamle Heggeroa 0,8665
Erik Sander Bakke,Leil. 392 Nygårdveien 27,9130
Sara Martine Dahl,Oppgang B Nedre Korslia 5,2318
Maren Sara Østli,Oppgang B Bjørkebråten 87,5473
Dr. Tobias Mathisen,Mathiassgate 92,2815
Daniel Jørgen Glosli,Leil. 252 Smogeliveien 01,3906
Mathilde Stensrud,Oppgang B Kajasgate 93,2205
Thea Nordskaug Wold,Noraveien 5,8865
Eirik Alexander Torgersen,Nedre Tingeggen 30,3626
Prof. Nora Aalerud,Johansens Gate 3,7039
Dr. Marie Gran,Konvallvollen 6,7660
Even Lars Jørgensen,Johannessvei 5,8531
Ole Lunde V,Vegges Vei 6,6942
Jonas Krogh Halvorsen,Sørensens Gate 4,0482
Julie Tuva Larsen,Solliveien 80,8301
Mia Maria Eriksen,Leil. 713 Kirkestykket 59,1657
Maja Johansen II,Oppgang A Torgersensvei 2,0257
Sander Berntsen I,Leil. 279 Sebastians Gate 9,3629
Aksel Elias Nygård,Leil. 225 Lundesvei 62,0455
Prof. Mats Aas,Oppgang A Søndre Litjhøgda 6,7487
Dr. Jonas Huseby,Oppgang B Gamle Granengen 03,8412
Emma Bakken I,Oppgang B Øvre Brugropa 9,2341
Amalie Julie Dahl,Oppgang B Fosseskogen 20,3185
Kaja Sunniva Johannessen,Leil. 442 Linneaveien 84,3629
Sara Hanna Berge,Prestestykket 16,3126
Tiril Bakke,Vestre Damengen 60,5600
Fredrik Theodor Krogh,Eikegropa 4,0278
Dr. Hedda Solli,Oppgang B Theodorgata 28,3530
Mia Frida Johnsen,Mathisensvei 2,0356
Daniel Jørgensen Andresen,Oppgang B Smedsruds Vei 6,0683
Leah Sandra Solli,Jennygata 92,0807
Even Moen,Ryangata 07,4006
Emil Moen I,Majas Gate 70,6285
Prof. Linnea Lie,Oppgang B Torgersenveien 5,3072
Isak Finstad I,Leil. 441 Konvallstien 23,1801
Daniel Mats Ryan,Synnes Vei 23,3531
Leah Mia Berntsen,Oppgang A Øvre Granittlunden 6,3270
Prof. Kasper Edvardsen,Nedre Malmløkka 02,5119
Alexander Even Skoglund,Leil. 490 Haugengata 4,0789
Prof. Emil Martinsen,Oppgang A Evens Gate 17,5644
Kristian Lars Torp,Solhøgda 97,2001
Prof. Oda Amundsen,Oppgang A Liesvei 18,2866
Malin Hedda Smedsrud,Oppgang B Helenesgate 48,4016
Mia Torp,Oppgang A Blåveishøgda 00,0372
Kaja Halvorsen Finstad,Leil. 870 Litjstykket 9,2540
Dr. William Svendsen,Oppgang B Rognestubben 48,5210
Emil Haugen Nygård,Løkengata 2,2670
Benjamin Carlsen Jr.,Oppgang B Jonathangata 97,5007
Maria Holm Borge,Oppgang B Fredrikgata 40,4070
Mathias Nordby,Elveengen 4,9057
Linnea Frida Mathisen,Jacobsenveien 0,9118
Simen Gran,Oppgang B Andreassens Gate 90,1642
Simen Elias Huseby,Vestre Geiteryggsvingen 5,7435
Prof. Emma Smedsrud,Geiteryggtoppen 53,3802
Oliver Moen I,Tirilsgate 50,2035
Natalie Solli,Bergbråten 8,8902
Silje Marte Myhrer,Jørgensensgate 6,3262
Mathilde Jensen,Oppgang A Nedre Litjholtet 3,8860
Sunniva Sofie Aas,Øvre Solduggmoen 2,1890
Karoline Amalie Andresen,Lundes Gate 91,7891
Selma Julie Huseby,Oppgang A Øvre Brutunet 06,5036
Mia Sofie Tangen,Torgmarka 3,1593
Elise Henriksen Christiansen,Løkensgate 16,7609
Linnea Wold Sr.,Eikeåsen 0,1827
Sara Ryan,Oppgang A Veggeveien 29,7033
Karoline Fredriksen,Oppgang B Martinsgate 0,0412
Sindre Noah Gundersen,Akselgata 31,0133
Joakim Jakob Ryan,Oppgang A Østre Torgbakken 4,3089
William Haugen,Oppgang A Østlis Vei 05,4314
Emilie Mia Wold,Oppgang A Søndre Torgvollen 9,0024
Dr. Sandra Andreassen,Williams Vei 7,0362
Vilde Synne Dahl,Leil. 072 Eideveien 78,3737
Eline Dahl,Oppgang B Eirikveien 5,2161
Ingrid Skuterud V,Sætherveien 94,2715
Prof. Silje Olsen,Tuvasvei 0,8430
Martin Aas III,Leil. 029 Østre Konvallmarka 44,0626
Natalie Carlsen,Martinesgate 58,3166
William Berg Nilsen,Gamle Vasssvingen 57,2304
Simen Henriksen,Oppgang B Danielveien 85,6751
Malin Sara Smogeli,Oppgang B Hermangata 4,0367
William Kristoffersen,Leil. 267 Kristinegata 1,8004
Aurora Nygård Jakobsen,Oppgang A Søndre Damalléen 5,1520
Prof. Marie Smedsrud,Nedre Korsekra 96,6055
Aurora Anna Dahl,Oppgang A Hermangata 57,7818
Prof. Johannes Nordskaug,Oppgang A Eriksensvei 37,3680
Nikolai Evensen V,Celinesvei 5,6699
Henrik Ruud Gundersen,Joakims Vei 50,5203
Vilde Oda Arnesen,Geiteryggspranget 7,1917
Kristian Dahl,Henriksenveien 70,8189
Selma Jørgensen,Karolines Vei 60,9316
Erik Andreas Solli,Oppgang B Søndre Rogneflata 27,6570
Dr. Nikolai Svendsen,Oppgang B Øvre Kirkeholtet 8,2694
Maren Strand IV,Leil. 631 Østre Korsgropa 9,8489
Lars Nguyen Moe,Leil. 226 Jonassvei 5,4320
Fredrik Olsen Jacobsen,Leil. 135 Vestre Brumyra 87,2648
Lars Hansen,Leil. 867 Fjeldveien 7,9272
Dr. Noah Johnsen,Ødegårdgata 95,6820
Prof. Maja Myhrer,Oppgang B Torgflata 12,4046
Simen Emil Solberg,Bjørkegjerdet 8,5406
Oliver Bjørnstad Sr.,Oppgang A Majagata 9,7070
Filip Solli Skoglund,Torgersensgate 71,7358
Prof. Elias Nordskaug,Gamle Elvegrenda 41,4082
Simen Skuterud IV,Leil. 364 Vestre Bjørkelyngen 0,9735
Kristoffer Torp,Oppgang A Fjeldveien 5,9650
Dr. Sara Berg,Bakkegata 7,5108
Håkon Jensen II,Oppgang B Bekkehøgda 40,8315
Adrian Olsen V,Haukelidsæters Vei 9,3191
Filip Johnsen IV,Nedre Fosseengen 1,6870
Dr. Anders Solheim,Oppgang A Maries Vei 14,6818
Prof. Andrea Eriksen,Oppgang B Bergveien 3,6547
Ole Halvorsen Moe,Andersens Vei 0,9826
Fredrik Berge Vegge,Leil. 449 Bakkensvei 4,7790
Emilie Emma Skuterud,Arnesenveien 54,8450
Prof. Kaja Glosli,Simensgate 30,3524
Jenny Christiansen I,Rasmussensvei 87,5237
William Vedvik,Leil. 908 Hagenveien 75,3013
Victoria Sørensen,Solduggstranda 40,0267
Helene Kristine Aalerud,Jakobsenveien 8,5877
Prof. Magnus Jensen,Fjeldsgate 57,7600
Oskar Simen Fjeld,Oppgang B Norasvei 04,9142
Martine Solli V,Vestre Brugata 97,0267
Hedda Bjerke Glosli,Oppgang A Kubråten 1,2335
Sara Camilla Danielsen,Leil. 323 Kristians Gate 4,7428
Noah Solberg,Danielsensgate 7,6801
Anna Tuva Eide,Oppgang A Nedre Bekketoppen 9,1892
Mathias Ødegård Jr.,Oppgang A Kristensensgate 0,2950
Anders Haukelidsæter Andreassen,Leil. 304 Høylunden 39,3032
Dr. Fredrik Østli,Johansensgate 80,5967
Celine Huseby Jakobsen,Andersensvei 43,6443
Lucas Andresen IV,Oppgang A Benjaminsvei 31,7059
Daniel Sondre Kristensen,Aassvei 09,5848
Prof. Maren Dahl,Akselsgate 0,0251
Dr. Erik Johannessen,Østre Eikeroa 5,5363
Prof. Marte Johnsen,Oppgang A Gamle Fururoa 60,7442
Prof. Oliver Ruud,Leil. 700 Eriksensvei 49,1259
Mia Smedsrud,Oppgang A Øvre Presteskogen 7,8666
Martine Johansen Huseby,Andreasgate 31,9336
Maja Hopland,Evens Gate 6,8752
Emil Evensen,Oppgang A Solheimsgate 9,3210
Aurora Malin Stensrud,Leil. 370 Granekra 4,4699
Thomas Johannessen,Oppgang A Søndre Elvetunet 03,0492
Simen Henrik Ødegård,Oppgang B Vestre Hestemyrsvingen 58,2683
Prof. Sofie Røed,Leil. 946 Pedersens Gate 5,4636
Eline Tuva Hansen,Vestre Vassgata 6,3121
Prof. Benjamin Sørensen,Fossumsgate 8,9266
Sunniva Victoria Aasen,Jennysgate 6,5979
Jakob Tangen,Fosselunden 5,1051
Prof. Mari Johnsen,Danielsgate 0,4438
Sondre Ødegård IV,Camillas Vei 6,8273
Even Mats Hansen,Oppgang A Berntsengata 7,4563
Natalie Kristine Jacobsen,Smogeliveien 2,0410
Vilde Julie Gran,Tingholtet 8,1581
Nikolai Benjamin Røed,Oppgang A Håkonveien 59,8764
Jonathan Ruud Berg,Oppgang B Smedsrudveien 9,1791
Joakim Simen Aasen,Skuteruds Gate 9,7511
Dr. Leah Løken,Nedre Soldugggropa 87,2030
Jenny Maren Smedsrud,Oppgang B Miaveien 4,4551
Frida Østby,Oppgang A Victoriagata 1,0030
Emilie Jørgensen Hopland,Håkongata 2,1784
Adrian Thomas Nguyen,Camillasgate 1,6868
Simen Filip Christiansen,Leil. 600 Gloslis Gate 52,9302
Oda Wold I,Haugensvei 6,8647
Theodor Lunde Eriksen,Oppgang B Fridagata 33,0478
Johannes Aasen IV,Oppgang A Berglunden 3,4325
Elise Andersen IV,Hestemyrspranget 41,4609
Leah Bjørnstad Solheim,Daniels Vei 6,3245
Karoline Victoria Tangen,Oppgang B Øvre Damskogen 0,0422
Mia Evensen Sr.,Øvre Geiteryggåsen 07,2201
Karoline Kaja Krogh,Nedre Soldugghaugen 29,5004
Jonas Berntsen,Oppgang A Bjørkeflata 4,0662
Natalie Vedvik Jensen,Madeleines Gate 3,5734
Mikkel Erik Jakobsen,Leil. 037 Sebastianveien 0,0655
Dr. Mina Ryan,Oppgang B Tangenveien 23,9176
Synne Pedersen,Leil. 531 Rasmussensgate 20,2223
Dr. Tobias Haugen,Oppgang B Vestre Bergspranget 3,6523
Jenny Østli III,Oppgang B Gamle Bekkemarka 4,5454
